Leg,Leg Value,Throw-in,Value Home,Value Away,Throw Home,Throw Away,Player Home,Player Away
8,0-2,VERLORENER ANWURF Home,78,24,43,0,Price G.,Smith R.
0,0-3,,501,361,0,140,Price G.,Smith R.
1,0-3,,419,361,82,0,Price G.,Smith R.
2,0-3,,419,261,0,100,Price G.,Smith R.
3,0-3,,364,261,55,0,Price G.,Smith R.
4,0-3,,364,201,0,60,Price G.,Smith R.
5,0-3,,309,201,55,0,Price G.,Smith R.
6,0-3,,309,66,0,135,Price G.,Smith R.
7,0-3,,173,66,136,0,Price G.,Smith R.
0,1-3,,364,501,137,0,Price G.,Smith R.
1,1-3,,364,321,0,180,Price G.,Smith R.
2,1-3,,304,321,60,0,Price G.,Smith R.
3,1-3,,304,196,0,125,Price G.,Smith R.
4,1-3,,204,196,100,0,Price G.,Smith R.
5,1-3,,204,111,0,85,Price G.,Smith R.
6,1-3,,67,111,137,0,Price G.,Smith R.
7,1-3,,67,16,0,95,Price G.,Smith R.
0,2-3,VERLORENER ANWURF Away,501,404,0,97,Price G.,Smith R.
1,2-3,VERLORENER ANWURF Away,361,404,140,0,Price G.,Smith R.
2,2-3,VERLORENER ANWURF Away,361,304,0,100,Price G.,Smith R.
3,2-3,VERLORENER ANWURF Away,181,304,180,0,Price G.,Smith R.
4,2-3,VERLORENER ANWURF Away,181,204,0,100,Price G.,Smith R.
5,2-3,VERLORENER ANWURF Away,92,204,89,0,Price G.,Smith R.
6,2-3,VERLORENER ANWURF Away,92,146,0,58,Price G.,Smith R.
7,2-3,VERLORENER ANWURF Away,16,146,76,0,Price G.,Smith R.
8,2-3,VERLORENER ANWURF Away,16,56,0,90,Price G.,Smith R.
0,2-4,VERLORENER ANWURF Home,443,501,58,0,Price G.,Smith R.
1,2-4,VERLORENER ANWURF Home,443,443,0,58,Price G.,Smith R.
2,2-4,VERLORENER ANWURF Home,343,443,100,0,Price G.,Smith R.
3,2-4,VERLORENER ANWURF Home,343,303,0,140,Price G.,Smith R.
4,2-4,VERLORENER ANWURF Home,284,303,59,0,Price G.,Smith R.
5,2-4,VERLORENER ANWURF Home,284,245,0,58,Price G.,Smith R.
6,2-4,VERLORENER ANWURF Home,224,245,60,0,Price G.,Smith R.
7,2-4,VERLORENER ANWURF Home,224,186,0,59,Price G.,Smith R.
8,2-4,VERLORENER ANWURF Home,160,186,64,0,Price G.,Smith R.
9,2-4,VERLORENER ANWURF Home,160,51,0,135,Price G.,Smith R.
10,2-4,VERLORENER ANWURF Home,58,51,102,0,Price G.,Smith R.
0,2-5,,501,401,0,100,Price G.,Smith R.
1,2-5,,442,401,59,0,Price G.,Smith R.
2,2-5,,442,267,0,134,Price G.,Smith R.
3,2-5,,302,267,140,0,Price G.,Smith R.
4,2-5,,302,87,0,180,Price G.,Smith R.
5,2-5,,176,87,126,0,Price G.,Smith R.
0,3-5,,406,501,95,0,Price G.,Smith R.
1,3-5,,406,367,0,134,Price G.,Smith R.
2,3-5,,310,367,96,0,Price G.,Smith R.
3,3-5,,310,233,0,134,Price G.,Smith R.
4,3-5,,210,233,100,0,Price G.,Smith R.
5,3-5,,210,133,0,100,Price G.,Smith R.
6,3-5,,75,133,135,0,Price G.,Smith R.
7,3-5,,75,40,0,93,Price G.,Smith R.
0,4-5,VERLORENER ANWURF Away,501,441,0,60,Price G.,Smith R.
1,4-5,VERLORENER ANWURF Away,441,441,60,0,Price G.,Smith R.
2,4-5,VERLORENER ANWURF Away,441,301,0,140,Price G.,Smith R.
3,4-5,VERLORENER ANWURF Away,301,301,140,0,Price G.,Smith R.
4,4-5,VERLORENER ANWURF Away,301,161,0,140,Price G.,Smith R.
5,4-5,VERLORENER ANWURF Away,161,161,140,0,Price G.,Smith R.
6,4-5,VERLORENER ANWURF Away,161,36,0,125,Price G.,Smith R.
0,5-5,,405,501,96,0,Price G.,Smith R.
1,5-5,,405,401,0,100,Price G.,Smith R.
2,5-5,,320,401,85,0,Price G.,Smith R.
3,5-5,,320,344,0,57,Price G.,Smith R.
4,5-5,,220,344,100,0,Price G.,Smith R.
5,5-5,,220,294,0,50,Price G.,Smith R.
6,5-5,,86,294,134,0,Price G.,Smith R.
7,5-5,,86,200,0,94,Price G.,Smith R.
8,5-5,,40,200,46,0,Price G.,Smith R.
9,5-5,,40,135,0,65,Price G.,Smith R.
10,5-5,,20,135,20,0,Price G.,Smith R.
11,5-5,,20,40,0,95,Price G.,Smith R.
0,6-5,VERLORENER ANWURF Away,501,401,0,100,Price G.,Smith R.
1,6-5,VERLORENER ANWURF Away,460,401,41,0,Price G.,Smith R.
2,6-5,VERLORENER ANWURF Away,460,341,0,60,Price G.,Smith R.
3,6-5,VERLORENER ANWURF Away,320,341,140,0,Price G.,Smith R.
4,6-5,VERLORENER ANWURF Away,320,248,0,93,Price G.,Smith R.
5,6-5,VERLORENER ANWURF Away,140,248,180,0,Price G.,Smith R.
6,6-5,VERLORENER ANWURF Away,140,155,0,93,Price G.,Smith R.
7,6-5,VERLORENER ANWURF Away,10,155,130,0,Price G.,Smith R.
8,6-5,VERLORENER ANWURF Away,10,40,0,115,Price G.,Smith R.
0,1-0,VERLORENER ANWURF Away,501,416,0,85,Bunting S.,Edhouse R.
1,1-0,VERLORENER ANWURF Away,401,416,100,0,Bunting S.,Edhouse R.
2,1-0,VERLORENER ANWURF Away,401,282,0,134,Bunting S.,Edhouse R.
3,1-0,VERLORENER ANWURF Away,341,282,60,0,Bunting S.,Edhouse R.
4,1-0,VERLORENER ANWURF Away,341,224,0,58,Bunting S.,Edhouse R.
5,1-0,VERLORENER ANWURF Away,241,224,100,0,Bunting S.,Edhouse R.
6,1-0,VERLORENER ANWURF Away,241,133,0,91,Bunting S.,Edhouse R.
7,1-0,VERLORENER ANWURF Away,141,133,100,0,Bunting S.,Edhouse R.
8,1-0,VERLORENER ANWURF Away,141,40,0,93,Bunting S.,Edhouse R.
9,1-0,VERLORENER ANWURF Away,46,40,95,0,Bunting S.,Edhouse R.
10,1-0,VERLORENER ANWURF Away,46,20,0,20,Bunting S.,Edhouse R.
0,2-0,,367,501,134,0,Bunting S.,Edhouse R.
1,2-0,,367,361,0,140,Bunting S.,Edhouse R.
2,2-0,,267,361,100,0,Bunting S.,Edhouse R.
3,2-0,,267,265,0,96,Bunting S.,Edhouse R.
4,2-0,,170,265,97,0,Bunting S.,Edhouse R.
5,2-0,,170,207,0,58,Bunting S.,Edhouse R.
6,2-0,,74,207,96,0,Bunting S.,Edhouse R.
7,2-0,,74,70,0,137,Bunting S.,Edhouse R.
8,2-0,,20,70,54,0,Bunting S.,Edhouse R.
9,2-0,,20,4,0,66,Bunting S.,Edhouse R.
0,2-1,,501,404,0,97,Bunting S.,Edhouse R.
1,2-1,,446,404,55,0,Bunting S.,Edhouse R.
2,2-1,,446,350,0,54,Bunting S.,Edhouse R.
3,2-1,,306,350,140,0,Bunting S.,Edhouse R.
